run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,raw_graph_path,cluster_graph_path,min_skew,min_power,min_wl,gap_skew,gap_power,gap_wl
4473,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,252,141,19,41,0.71111,-0.730986,1.76273,-0.315246,0.0,-293.371,0,9267,0.0737444,1095850,0.618216,965,520,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.348126943201638,1.1799557102992755,1.141061123849151
4474,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,270,128,24,45,0.728877,-0.698698,1.70536,-0.333438,0.0,-260.565,0,9260,0.0708103,1082680,0.613885,767,447,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.3818097368620612,1.133008307519009,1.1273477734808586
4475,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,181,135,24,50,0.715398,-0.711728,1.70074,-0.188707,0.0,-258.446,0,9240,0.0695637,1076570,0.612125,752,353,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.3562561613710473,1.1130619415785568,1.1209856952158421
4476,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,221,78,24,69,0.742972,-0.734254,1.69409,-0.165371,0.0,-255.796,0,9278,0.0647026,1061340,0.605311,652,67,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.4085311291423372,1.0352813548040245,1.1051273561035342
4477,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,245,122,17,47,0.760919,-0.71565,1.74069,-0.213759,0.0,-311.543,0,9300,0.06752,1075940,0.609604,868,143,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.4425551679684538,1.0803614858810577,1.1203297035125752
4478,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,148,73,14,66,0.87785,-0.941991,1.69917,-0.325814,0.0,-339.379,0,9346,0.0678314,1082130,0.610125,1001,49,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.6642337150223707,1.0853440772125649,1.1267750823113398
4479,ethmac_run_20260127_200022,ethmac,0.7,57,0.81,AREA 0,1,0,0,233,99,24,50,0.735739,-0.727225,1.73273,-0.161412,0.0,-259.163,0,9248,0.0687062,1073210,0.61109,730,365,515,dataset_root/graphs/raw_graphs/ethmac_run_20260127_200022_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_200022_clustered.pt,0.52748,0.0624976,960378,1.3948187609008875,1.0993414147103249,1.117487072798419
4480,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,225,145,24,52,0.861877,-0.818418,1.17548,-0.182913,0.0,-307.106,0,9352,0.0748358,1059080,0.468815,954,648,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.633951998180026,1.1974187808811858,1.1027741160251485
4481,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,182,141,27,43,0.744743,-0.744494,1.44808,-0.287554,0.0,-352.502,0,9356,0.0842763,1076550,0.478579,1515,815,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.411888602411466,1.3484725813471237,1.120964870082405
4482,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,188,150,21,46,1.05326,-0.909669,1.09079,-0.280675,0.0,-342.298,0,9354,0.0813184,1071850,0.475499,1357,734,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.996777128990673,1.3011443639435754,1.1160709637247002
4483,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,132,116,28,45,0.829247,-0.702046,1.33893,-0.194313,0.0,-344.242,0,9358,0.0807797,1073000,0.475227,1400,790,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.5720918328657012,1.2925248329535854,1.11726840889733
4484,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,181,132,23,55,0.895284,-0.879031,1.08693,-0.232017,0.0,-293.745,0,9348,0.073351,1059140,0.467022,861,553,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.6972852051262608,1.1736610685850337,1.1028365914254596
4485,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,263,106,27,54,0.691222,-0.698107,1.42409,-0.162988,0.0,-295.085,0,9348,0.0746026,1060870,0.468364,923,569,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.3104231440054601,1.1936874375976039,1.1046379654677638
4486,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,248,109,19,43,0.723936,-0.665119,1.45615,-0.29309,0.0,-352.744,0,9359,0.0827627,1074540,0.47725,1490,845,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.372442557063775,1.324254051355572,1.1188719441719823
4487,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,147,125,27,57,1.07562,-0.886873,1.1909,-0.238824,0.0,-268.436,0,9349,0.0721654,1056120,0.465805,798,496,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,2.039167361795708,1.1546907401244209,1.0996919962764662
4488,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,226,84,16,52,0.877233,-0.819824,1.17231,-0.195328,0.0,-333.229,0,9356,0.073548,1061070,0.467498,1108,398,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.6630640024266325,1.1768131896264817,1.1048462168021342
4489,ethmac_run_20260127_201232,ethmac,1.0,43,0.62,AREA 1,0,1,0,265,145,24,66,0.713103,-0.703256,1.46226,-0.335421,0.0,-267.576,0,9335,0.0687243,1050410,0.462128,695,339,562,dataset_root/graphs/raw_graphs/ethmac_run_20260127_201232_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_201232_clustered.pt,0.52748,0.0624976,960378,1.3519052855084555,1.099631025831392,1.0937464206801906
4490,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,201,100,27,59,0.678118,-0.678183,2.07513,-0.163093,0.0,-233.79,0,9285,0.0723932,1075650,0.475181,703,353,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.2855804959429742,1.1583356800901154,1.1200277390777382
4491,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,137,90,18,57,1.31769,-1.01941,2.0359,-0.192208,0.0,-302.065,0,9329,0.0725044,1083260,0.475392,948,159,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,2.4980852354591647,1.160114948414019,1.1279517023505328
4492,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,157,70,17,65,0.885721,-0.890755,2.04501,-0.162299,0.0,-307.981,0,9319,0.0706877,1081370,0.473407,853,67,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.6791556077955563,1.1310466321906762,1.1259837272407323
4493,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,233,78,24,66,0.594966,-0.587122,2.02993,-0.157402,0.0,-249.46,0,9289,0.0709317,1075750,0.473534,723,190,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.1279403958443923,1.134950782110033,1.1201318647449234
4494,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,234,85,22,40,0.709021,-0.692985,2.01878,-0.169724,0.0,-333.151,0,9323,0.0838154,1099360,0.487984,1456,692,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.3441666034731177,1.3410978981592894,1.1447159347673521
4495,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,149,149,22,49,0.68114,-0.738166,2.03548,-0.165405,0.0,-278.17,0,9307,0.0766684,1084200,0.47969,858,532,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.2913096231136727,1.2267415068738639,1.1289304836220737
4496,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,216,147,13,44,0.680403,-0.678521,2.07487,-0.167873,0.0,-345.213,0,9330,0.0804088,1095600,0.483879,1342,319,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.2899124137408053,1.2865902050638744,1.1408008096811881
4497,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,180,129,27,63,0.576508,-0.595385,2.02392,-0.157445,0.0,-229.591,0,9278,0.0713709,1073860,0.474031,653,306,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.0929475999090015,1.1419782519648756,1.118163889635123
4498,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,163,96,21,47,0.877769,-0.884995,2.05443,-0.164412,0.0,-293.057,0,9315,0.0777239,1084880,0.481086,976,575,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.6640801546978086,1.2436301553979672,1.1296385381589333
4499,ethmac_run_20260127_202237,ethmac,0.7,44,0.56,DELAY 0,0,1,1,156,76,27,36,0.709692,-0.707524,2.0245,-0.169291,0.0,-351.852,0,9338,0.0897925,1105350,0.494511,1747,915,647,dataset_root/graphs/raw_graphs/ethmac_run_20260127_202237_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_202237_clustered.pt,0.52748,0.0624976,960378,1.345438689618564,1.4367351706305522,1.1509530622317463
4500,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,235,76,23,66,0.745503,-0.718157,1.54671,-0.161099,0.0,-4.66598,0,56,0.0680626,1259250,0.584458,725,195,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.413329415333283,1.0890434192673,1.3112024640297884
4501,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,259,100,16,43,0.710669,-0.71762,1.55591,-0.166926,0.0,-4.9757,0,59,0.0788775,1275080,0.598134,1211,627,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.347290892545689,1.2620884641970251,1.3276855571452073
4502,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,166,145,18,64,0.722321,-0.718188,1.52821,-0.172295,0.0,-4.77612,0,56,0.0675936,1261400,0.584028,809,93,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.3693808296049141,1.0815391311026343,1.3134411658742704
4503,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,261,141,18,43,0.750473,-0.736829,1.5291,-0.180785,0.0,-5.00829,0,59,0.0779132,1271580,0.597162,1123,703,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.4227515735193752,1.2466590717083537,1.324041158793725
4504,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,179,95,30,61,0.5857,-0.557593,1.53658,-0.158497,0.0,-4.62461,0,55,0.0694674,1257780,0.586431,700,364,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.1103738530370821,1.1115210824095645,1.3096718167221657
4505,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,144,97,23,57,0.871993,-0.866248,1.54039,-0.158006,0.0,-4.67576,0,56,0.0716258,1263750,0.588762,784,380,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.653129976492,1.1460568085814495,1.3158881190531229
4506,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,274,83,30,46,0.58584,-0.568646,1.53595,-0.166767,0.0,-4.89591,0,57,0.0752315,1269680,0.593928,1020,603,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.1106392659437325,1.203750224008602,1.322062771117206
4507,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,152,130,14,60,0.623601,-0.605067,1.54182,-0.168587,0.0,-4.95493,0,58,0.0698509,1268990,0.586668,965,52,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.1822268142867975,1.1176573180410128,1.321344304013628
4508,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,243,150,25,41,0.693262,-0.67877,1.56471,-0.166947,0.0,-5.09666,0,59,0.0816313,1280660,0.601695,1372,692,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.314290589216653,1.306150956196718,1.3334957693741423
4509,ethmac_run_20260127_203000,ethmac,1.4,54,0.6,DELAY 4,0,1,1,194,84,24,41,0.680592,-0.674769,1.56574,-0.166948,0.0,-5.10295,0,59,0.0824634,1284130,0.602747,1455,675,438,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203000_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203000_clustered.pt,0.52748,0.0624976,960378,1.2902707211647835,1.3194650674585906,1.337108930025469
4510,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,194,136,18,56,0.741648,-0.710082,0.706881,-0.175547,0.0,-276.558,0,9271,0.0698761,1207770,0.491287,770,101,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.406021081368014,1.1180605335244873,1.257598570562841
4511,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,165,85,18,57,0.781441,-0.721813,0.71257,-0.175583,0.0,-276.333,0,9273,0.0701617,1210130,0.491624,823,79,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.4814609084704635,1.1226303090038656,1.2600559363084118
4512,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,153,122,28,57,0.748891,-0.723081,0.688091,-0.165614,0.0,-200.576,0,9171,0.0715321,1206310,0.493069,678,283,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.4197524076742247,1.1445575510099588,1.2560783358219367
4513,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,205,88,16,45,0.81377,-0.686795,0.686282,-0.169659,0.0,-293.649,0,9293,0.0731117,1214840,0.495127,1009,182,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.5427504360354896,1.1698321215534677,1.2649602552328354
4514,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,208,131,27,36,0.741644,-0.689062,0.697323,-0.189965,0.0,-302.778,0,9291,0.0831192,1230750,0.506848,1387,763,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.4060134981421097,1.3299582703975834,1.2815266488820027
4515,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,173,85,17,42,0.831355,-0.742868,0.676903,-0.181645,0.0,-287.789,0,9289,0.0765536,1217250,0.499138,1081,425,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.576088192917267,1.2249046363380354,1.267469683811999
4516,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,167,143,14,42,1.01765,-0.934422,0.743096,-0.271855,0.0,-311.871,0,9308,0.0746795,1215720,0.497024,1085,263,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.9292674603776447,1.194917884846778,1.2658765611040652
4517,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,142,118,24,69,1.17099,-1.13249,0.75489,-0.255136,0.0,-228.63,0,9228,0.0676254,1203530,0.48868,660,57,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,2.2199704254189734,1.0820479506413045,1.2531836422741878
4518,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,198,137,23,47,0.757969,-0.730629,0.669377,-0.222526,0.0,-243.299,0,9247,0.0732591,1208020,0.495082,767,415,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.4369625388640328,1.1721906121195054,1.2578588847308039
4519,ethmac_run_20260127_203727,ethmac,1.4,46,0.71,DELAY 3,1,0,0,232,129,12,70,0.858161,-0.74584,0.686026,-0.16244,0.0,-326.028,0,9310,0.0730565,1220100,0.494847,1062,38,905,dataset_root/graphs/raw_graphs/ethmac_run_20260127_203727_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_203727_clustered.pt,0.52748,0.0624976,960378,1.6269071813149314,1.168948887637285,1.2704372653267775
4520,ethmac_run_20260127_204429,ethmac,1.0,47,0.71,AREA 0,1,1,0,278,72,25,58,0.737411,-0.706807,2.07171,-0.337479,0.0,-266.561,0,9333,0.0695718,1098310,0.50891,747,431,525,dataset_root/graphs/raw_graphs/ethmac_run_20260127_204429_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_204429_clustered.pt,0.52748,0.0624976,960378,1.3979885493288846,1.1131915465553879,1.1436226152619073
4521,ethmac_run_20260127_204429,ethmac,1.0,47,0.71,AREA 0,1,1,0,266,115,25,41,0.71855,-0.650127,2.09365,-0.292251,0.0,-352.158,0,9348,0.084213,1128180,0.525963,1542,842,525,dataset_root/graphs/raw_graphs/ethmac_run_20260127_204429_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_204429_clustered.pt,0.52748,0.0624976,960378,1.3622317433836355,1.3474597424541102,1.1747249520501302
4522,ethmac_run_20260127_204429,ethmac,1.0,47,0.71,AREA 0,1,1,0,182,104,19,46,0.894965,-0.895687,2.07844,-0.29625,0.0,-325.037,0,9355,0.0766269,1110140,0.517428,1130,721,525,dataset_root/graphs/raw_graphs/ethmac_run_20260127_204429_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_204429_clustered.pt,0.52748,0.0624976,960378,1.696680442860393,1.2260774813752848,1.155940681689918
4523,ethmac_run_20260127_204429,ethmac,1.0,47,0.71,AREA 0,1,1,0,264,123,19,51,0.715082,-0.706282,2.1002,-0.309666,0.0,-314.635,0,9349,0.0739285,1107850,0.513805,992,507,525,dataset_root/graphs/raw_graphs/ethmac_run_20260127_204429_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_204429_clustered.pt,0.52748,0.0624976,960378,1.3556570865246076,1.182901423414659,1.1535562039113765
4524,ethmac_run_20260127_204429,ethmac,1.0,47,0.71,AREA 0,1,1,0,144,82,25,52,1.16226,-1.16464,2.05486,-0.31557,0.0,-297.806,0,9352,0.073022,1106790,0.512965,947,562,525,dataset_root/graphs/raw_graphs/ethmac_run_20260127_204429_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_204429_clustered.pt,0.52748,0.0624976,960378,2.2034200348828397,1.1683968664396713,1.1524524718392133
4525,ethmac_run_20260127_204429,ethmac,1.0,47,0.71,AREA 0,1,1,0,239,84,19,40,0.742218,-0.700231,2.08507,-0.286471,0.0,-356.173,0,9355,0.084162,1128970,0.526179,1635,869,525,dataset_root/graphs/raw_graphs/ethmac_run_20260127_204429_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_204429_clustered.pt,0.52748,0.0624976,960378,1.4071016910593768,1.346643711118507,1.1755475448208934
4526,ethmac_run_20260127_204429,ethmac,1.0,47,0.71,AREA 0,1,1,0,189,80,27,65,0.740468,-0.708669,2.07712,-0.164519,0.0,-248.93,0,9333,0.0681181,1095640,0.506962,680,339,525,dataset_root/graphs/raw_graphs/ethmac_run_20260127_204429_raw.pt,dataset_root/graphs/clustered_graphs/ethmac_run_20260127_204429_clustered.pt,0.52748,0.0624976,960378,1.4037840297262456,1.0899314533678093,1.1408424599480622
